Study_ID,Location_ID,Study_Specific_Location_ID,Field_Collection_Type,Field_Collector,Field_Collection_Start_Date,Field_Collection_Start_Time,Field_Collection_End_Date,Field_Collection_End_Time,Field_Collection_Comment,Field_Collection_Area,Field_Collection_Area_Units,Field_Collection_Reference_Point,Field_Collection_Upper_Depth,Field_Collection_Lower_Depth,Field_Collection_Depth_Units,Well_Water_Level_Measuring_Point_or_TOC_ID,Sample_ID,Sample_Field_Replicate_ID,Sample_Replicate_Flag,Sample_Sub_ID,Sample_Composite_Flag,Storm_Event_Qualifier,Sample_Matrix,Sample_Source,Sample_Use,Sample_Collection_Method,Sample_Preparation_Method,Sample_Method_Other,Sample_Taxon_Name,Sample_Taxon_TSN,Sample_Tissue_Type,Sample_Percent_Sorted,Result_Parameter_Name,Result_Parameter_CAS_Number,Lab_Analysis_Date,Lab_Analysis_Date_Accuracy,Lab_Analysis_Time,Result_Value,Result_Value_Units,Result_Reporting_Limit,Result_Reporting_Limit_Type,Result_Detection_Limit,Result_Detection_Limit_Type,Result_Data_Qualifier,Fraction_Analyzed,Field_Filtered_Flag,Result_Basis,Digestion_Method,Water_Level_Accuracy,Result_Method,Result_Comment,Result_Additional_Comment,Result_Lab_Replicate_ID,Result_Lab_Name,Result_Validation_Level,Result_Taxon_Name,Result_Taxon_TSN,Result_Taxon_Unidentified_Species,Result_Taxon_Life_Stage,QC_Blank_Type,QC_Blank_Censor_Factor,Lab_Batch_ID,Lab_GC_Column_ID,Column1
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,13,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Micropsectra,129890,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Stempellinella,129969,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Stempellinella,129969,,Pupa,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Orthocladiinae,128457,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Orthocladiinae,128457,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,Orthocladiinae Genus 5 (Coffman and Ferrington),28A_23,,"Rhithron Associates Inc, Missoula MT",,Orthocladiinae,128457,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,19,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Brillia,128477,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,3,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Corynoneura,128563,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Corynoneura,128563,,Pupa,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,30,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Eukiefferiella,128689,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Eukiefferiella,128689,,Pupa,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,3,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Orthocladius lignicola,128913,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,10,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Parametriocnemus,128978,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Thienemanniella,129182,,Pupa,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,12,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Tvetenia Bavarica Group,0,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Thienemannimyia complex,0,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Dixa,125810,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,88,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Simulium,126774,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Ptychoptera,125786,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,4,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Dicranota,121027,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Despaxia augusta,102842,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,4,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Malenka,102567,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,31,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Zapada cinctipes,102594,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,8,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Chloroperlidae,103202,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,12,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Suwallia,103254,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,16,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Sweltsa,103273,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Hesperoperla pacifica,102972,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Skwala,103102,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Kogotus,103149,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,12,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Glossosoma,117159,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,36,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Hydropsyche,115453,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Limnephilidae,115933,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Onocosmoecus unicolor,116318,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Wormaldia,115258,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Rhyacophila blarina,115153,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Rhyacophila atrata complex,0,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,4,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Leptophlebiidae,101095,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,45,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Baetis tricaudatus complex,0,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,6,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Diphetor hageni,568598,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,5,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Ironodes,100666,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,8/30/2023,,,,,8,ft2,,,,,,28A_23,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,16.67,Number of Individual Organisms,,45291,U,,7,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_23,,"Rhithron Associates Inc, Missoula MT",,Nemata,59490,,,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,6,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Naididae,68854,,,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Tubificinae,0,,,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,58,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Lumbriculidae,68440,,,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Oribatida,733326,,Adult,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Lebertia,83034,,Adult,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Testudacarus,83250,,Adult,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Heterlimnius corpulentus,114169,,Adult,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,60,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Heterlimnius corpulentus,114169,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Lara,114137,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,7,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Narpus concolor,114144,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Chelifera,136305,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,6,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Glutops,130915,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Ceratopogoninae,127338,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Polypedilum,129657,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,18,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Cladotanytarsus,129873,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,13,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Micropsectra,129890,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,3,Count,,,,,,,,,,,ID-COUNT-LEVEL2,Orthocladiinae Genus 5 (Coffman and Ferrington),28A_22,,"Rhithron Associates Inc, Missoula MT",,Orthocladiinae,128457,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,2,Count,,,,,,,,,,,ID-COUNT-LEVEL2,Orthocladiinae Genus 5 (Coffman and Ferrington),28A_22,,"Rhithron Associates Inc, Missoula MT",,Orthocladiinae,128457,,Pupa,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,5,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Brillia,128477,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Corynoneura,128563,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Diplocladius cultriger,128671,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,10,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Eukiefferiella,128689,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,4,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Eukiefferiella,128689,,Pupa,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,11,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Parametriocnemus,128978,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,3,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Parametriocnemus,128978,,Pupa,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,7,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Tvetenia Bavarica Group,0,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Monodiamesa,128440,,Larva,,,,,
Vashon,28A,28A,Sample,GovLocal,9/22/2022,,,,,8,ft2,,,,,,28A_22,,N,,Y,,Solid/Sediment,Freshwater Taxonomy,,SURBER,,,,,,23.33,Number of Individual Organisms,,44926,U,,1,Count,,,,,,,,,,,ID-COUNT-LEVEL2,,28A_22,,"Rhithron Associates Inc, Missoula MT",,Thienemannimyia complex,0,,Larva,,,,,
